reviewId,author_name,rating,reviewTitle,review_text,date,care_type,URL,Property Name,Property Address,City,State,Zip Code,Category
1372528,Anonymous ,5.0,SYNERGY HomeCare chose the best caregiver for us!,"My experience with SYNERGY has been very good. 
We have one person who comes and she does great. The care provided is for my loved one, and they picked the right person for us. They did well, as I feel comfortable with that person coming into my home. We currently use their service for 1 hour a day. In regards to the office staff -  I've called and asked about some charges and they couldn't connect me to the right person or find the right number. I had to send an email and they finally got ahold of me; so they weren't too organized in that area. However, I can say that communication is good, now that I've got in contact with the right person. 
Overall I would recommend SYNERGY's service to others, but of course it depends on who the caregiver is. The caregiver we have works well for our family, while others may not be a good fit. ",2022-06-17T14:21:58.000Z,Home Care,https://www.aplaceformom.com/community/synergy-home-care-of-oklahoma-city-and-edmond-edmond-ok-1420942,"SYNERGY HomeCare of Oklahoma City and Edmond - Edmond, OK","770 E Britton Rd, Edmond, OK 73013",edmond,oklahoma,73013,home-care
1105965,Anonymous,4.0,,"The lady I was suppose to meet with was not there when I arrived.  A kind gentleman who was their maintenance guy conducted the tour so he could not answer some of the questions we had.  The facility was clean and the residents were well dressed and seemed happy.  The maintenance guy said he did not know about pricing, but that they currently have no beds.",2017-04-16T10:11:20.000Z,Memory Care,https://www.aplaceformom.com/community/terra-bella-little-avenue-95727,TerraBella Little Avenue,"7745 Little Ave, Charlotte, NC 28226",charlotte,north-carolina,28226,nursing-homes
1193776,Chris Deuel,5.0,Affordable Family Care goes above and beyond,"Affordable Family Care has been caring for my father, who has late stage dementia, for the last several years.  I feel they have gone above and beyond by not only providing physical care for him, but also companionship and supporting his emotional well-being.  The caregivers I have met have all been very kind and caring people.  It gives me peace of mind knowing they are there with him, especially since I live out of town and am not able to see my father as often as I would like to.  I would highly recommend AFC to anyone in need of care for a family member with dementia or other special needs.",2020-09-24T00:46:24.000Z,Home Care,https://www.aplaceformom.com/community/affordable-family-care-services-inc-raleigh-nc-1352076,"Affordable Family Care Services, Inc - Raleigh, NC","114 Windchime CT, Raleigh, NC 27615",durham,north-carolina,27615,home-care
1349416,anonymous ,5.0,a welcoming community ,"Our first impression right away was with the friendliness of the staff members and the residents, everyone just came up to speak with us on our tour which made us feel very welcoming. The meals are good and the residents are kept very busy with all the activities. The value for cost is great.
",2021-12-14T15:24:24.000Z,Independent Living,https://www.aplaceformom.com/community/mc-dowell-village-138933,McDowell Village,"8300 East McDowell Road, Scottsdale, AZ 85257",phoenix,arizona,85257,nursing-homes
1291111,Teddy Schaffer,5.0,Cheerful employees! ,Brighton Gardens has been a great place for our family. The caregivers are friendly and polite. The entire team was amazingly flexible with our needs. My dad enjoys it enough that he chose to stay at Brighton even after my mom passed away. ,2018-11-14T19:28:47.000Z,Memory Care,https://www.aplaceformom.com/community/pruitt-place-buckhead-81824,PruittPlace Buckhead,"3088 Lenox Road, Atlanta, GA 30324",decatur,georgia,30324,nursing-homes
1274088,Jim Johnson,5.0,,"Very nice place, one of the nicest places I've seen. A little on the expensive side, not everyone can afford it. The fact that is is new makes it even nicer.",2017-03-24T20:22:22.000Z,Memory Care,https://www.aplaceformom.com/community/story-point-rockford-1382231,StoryPoint Rockford,"2885 10 Mile Rd NE, Rockford, MI 49341",grand-rapids,michigan,49341,nursing-homes
1278436,George K. ,5.0,Review of Legacy at Falcon Point,"A caring, loving facility that makes aging in a professional environment ideal. Kudos to gracious, kind, hardworking staff.",2020-12-08T20:55:36.000Z,Memory Care,https://www.aplaceformom.com/community/the-legacy-at-falcon-point-1366568,The Legacy at Falcon Point,"1520 Katy Gap Rd, Katy, TX 77494",katy,texas,77494,nursing-homes
1025824,anonymous ,5.0,I would absolutely recommend the community ,The overall layout of the community and the rooms they provide the residents there would be a five out of five. ,2021-01-07T17:58:53.000Z,Assisted Living,https://www.aplaceformom.com/community/harbor-terrace-retirement-community-54408,Harbor Terrace Retirement Community,"435 W. 8th Street, San Pedro, CA 90731",torrance,california,90731,independent-living
1435833,Anonymous,5.0,My tour of Waltonwood Cary,"I took a tour of Waltonwood Cary during my search for an Independent Living facility for myself. This facility and my tour were both great! The atmosphere was nice. The facility was very clean.  Everyone was very friendly. 
",2023-09-21T16:49:47.000Z,Independent Living,https://www.aplaceformom.com/community/waltonwood-cary-151735,Waltonwood - Cary,"750 SE Cary Parkway, Cary, NC 27511",raleigh,north-carolina,27511,nursing-homes
1050004,Anonymous,3.0,Review of The Grand Rehabilitation and Nursing at Queens,"It is very clean! They are on top of the cleanliness. The engineers keep things running there, like the air conditioner and kitchen. They adjust your meals according to your condition. I barely see a nurse and the doctors need to communicate better. Overall, they are doing very well but my loved one is having problems getting a specific walker.",2019-08-01T17:50:23.000Z,Nursing Home,https://www.aplaceformom.com/community/the-grand-rehabilitation-and-nursing-at-queens-61762,The Grand Rehabilitation and Nursing at Queens,"157-15 19th Ave, Whitestone, NY 11357",new-york,new-york,11357,nursing-homes
1079029,Jeff Steiner,5.0,Amazing Workplace,"This is a beautiful home. I worked as a hospice CNA and would visit a patient in this home to help with bathing and basic hospice necessities. [name removed], the owner, is a great person and very compassionate. She truly enjoys her work and treats everyone who enters this home with respect. The staff is also very pleasant. The caregivers are very attentative and caring. This home is definitely one of the better homes if not the best home that I have had a pleasure to work with. Go NRALH.",2018-06-09T23:21:00.000Z,Residential Care Home,https://www.aplaceformom.com/community/north-ranch-assisted-living-llc-153820,North Ranch Assisted Living LLC,"6121 E Beverly Lane, Scottsdale, AZ 85254",phoenix,arizona,85254,care-homes
1196944,Family Member,5.0,Above and Beyond,"The community went way out of their way to help us out. They were very friendly, and very accommodating. They did a great job. They really worked with us to get things going.  ",2014-06-30T16:24:35.000Z,Memory Care,https://www.aplaceformom.com/community/peregrine-shaker-72884,Peregrine Shaker,"345 Northern Blvd, Albany, NY 12204",albany,new-york,12204,independent-living
1258961,Anonymous,4.0,Great Agency,"We have somebody coming on Fridays for 3 hours. The first time I met the caregiver she came to my Mom's with her supervisor. That was a  nice introduction to the caregiver for my Mom. She has helped mom cook soup, calico beans and they have lunch together. She is always on time within 10 min or so due to her prior job. She has done laundry, washed dishes and actually washed my Mom's walls. I would recommend this agency.",2018-01-25T20:02:24.000Z,Home Care,https://www.aplaceformom.com/community/synergy-home-care-of-greenfield-wi-160522,"SYNERGY HomeCare of Greenfield, WI","4810 S 76th St, Milwaukee, WI 53220",brookfield,wisconsin,53220,home-care
1482901,Anonymous,3.0,Arbor Terrace Senior Living review ,"Arbor Terrace Senior Living is just too expensive for us. They need to hire more help, if possible.   
",2024-07-16T22:04:40.000Z,Assisted Living,https://www.aplaceformom.com/community/arbor-terrace-senior-living-96957,Arbor Terrace Senior Living,"9885 Greenbelt Road, Lanham, MD 20706",bowie,maryland,20706,nursing-homes
1264204,A Place For Mom Customer,3.0,I wish I liked this one better. Not a...,"I wish I liked this one better. Not as clean as the others. Residents seemed a little out of it. Not bad but..... Phones ringing and going unanswered......no chairs in the ""library"".....",2012-12-14T16:01:29.000Z,Memory Care,https://www.aplaceformom.com/community/trustwell-living-at-mission-springs-69568,Trustwell Living at Mission Springs,"5350 W. 61st Place, Mission, KS 66205",lenexa,kansas,66205,nursing-homes
1498151,Shelly  H,5.0,Clean and smells good ,Moved my mom in a few months back the care compassion are 100000% if you are worried about care like I was this is the place to go! Mom is doing so much better here she’s eating and joining in on activities always clean and happy the building is so nice clean and don’t have that smell most of them do!,2024-10-14T11:30:34.000Z,Memory Care,https://www.aplaceformom.com/community/known-memory-care-at-tulsa-1340102,Known Memory Care at Tulsa,"7807 S Mingo Rd, Tulsa, OK 74133",broken-arrow,oklahoma,74133,nursing-homes
1067872,Mark,5.0,Just great!,Just a great service. My parents were very happy with their caregivers who always showed up on time. Highly recommended.,2014-07-14T03:35:23.000Z,Home Care,https://www.aplaceformom.com/community/options-for-senior-america-baltimore-125933,Options for Senior America Baltimore,"6 Montgomery Village Ave, Gaithersburg, MD 20879",york,pennsylvania,20879,home-care
1306190,Anonymous,2.0,,"Lady was very nice, place needs lots of TLC, was clean but super messy. Inconvenient visiting hours.",2018-05-10T12:47:18.000Z,Memory Care,https://www.aplaceformom.com/community/love-village-inc-48759,Love Village Inc,"11060 SW 58th Terrace, Miami, FL 33173",miami,florida,33173,care-homes
1235572,Anonymous,4.0,,"We liked this one. Impressed in several aspects. 
Still checking other facilities.",2016-11-27T16:14:52.000Z,Memory Care,https://www.aplaceformom.com/community/palisades-at-broadmoor-park-148306,Palisades At Broadmoor Park,"4547 Palisades Park View, Colorado Springs, CO 80906",colorado-springs,colorado,80906,nursing-homes
1503822,Lesley B,5.0,Dad is in good hands,The short time dad was there we was treated with respect  and love. Grateful for the employees that helped daily. ,2024-11-13T21:01:47.000Z,Assisted Living,https://www.aplaceformom.com/community/the-addison-of-oakleaf-1397429,The Addison of Oakleaf,"417 Oakleaf Plantation Parkway, Jacksonville, FL 32222",jacksonville,florida,32222,nursing-homes
1443547,Donna G,5.0,"Sales staff very personable, knowledgeable and helpful","My husband and I toured the building with my dad and his wife with the intent to find an assisted living community where they can comfortably reside and progress as they age.
The staff that toured us were knowledgeable, understanding of aging adults needs, helpful and we did not feel pressured but rather encouraged through this process. We were shown several different apartments  and all the amenities available to my dad and his wife as well as for our family.",2023-11-15T14:33:49.000Z,Assisted Living,https://www.aplaceformom.com/community/the-windsor-at-ortega-1367974,The Windsor at Ortega,"5939 Roosevelt Blvd, Jacksonville, FL 32244",jacksonville,florida,32244,nursing-homes
1029028,anonymous,5.0,Great experience,We chose Cadence Marietta because of the price and it seemed like it would be a good fit. It has been a great experience so far and I would highly recommend.,2021-02-16T18:48:59.000Z,Memory Care,https://www.aplaceformom.com/community/carriage-crossing-marietta-81111,Carriage Crossing Marietta,"1345 Milford Church Rd, Marietta, GA 30008",marietta,georgia,30008,nursing-homes
1040452,Anonymous,5.0,The Best For My Parents,"My parents are happy to be apart of a good community. We have no complaints with the care or experience. The 
staff get my parents involved with activities and take them on scenic drives or shopping with the residents. The apartment my parent have is spacious with a nice view from their window. I liked that all the Brookdale's work together to find a good fit within their Brookdale properties.",2017-04-10T20:21:56.000Z,Memory Care,https://www.aplaceformom.com/community/brookdale-monument-valley-park-93551,Brookdale Monument Valley Park,"10 West Monument Street, Colorado Springs, CO 80903",colorado-springs,colorado,80903,nursing-homes
1141573,Linda Fredricksen,2.5,,"My mothers first week was very rocky! No staff member came to tell her anything about the timing of the laundry service, the linen schdule, the apartment cleaning or how to get help. In fact, yesterday (Tuesday) she needed help and finally got the courage to pull the help cord and nobody came. If she had fallen or had some other emergency, she would still be waiting. The gal at the front desk, Crystal, has been the only one that has given her any help or answered any questions. Better not lose her! ",2015-03-25T15:11:12.000Z,Assisted Living,https://www.aplaceformom.com/community/brookdale-portage-assisted-living-72549,Brookdale Portage Assisted Living,"3100 Old Centre Road, Portage, MI 49024",kalamazoo,michigan,49024,independent-living
1236699,Amy Danino,5.0,Review of Magnolia Springs Louisville,"Everyone is always very friendly and very caring. I appreciate everything, everyone does for my grandma. I know everyone works so hard and it does not go unnoticed. Thank you!",2020-06-26T02:52:52.000Z,Memory Care,https://www.aplaceformom.com/community/magnolia-springs-louisville-152498,Magnolia Springs Louisville,"8225 Whipps Mill Road, Louisville, KY 40222",louisville,kentucky,40222,nursing-homes
1132729,Anonymous,5.0,,[names removed] were great. Very homey and clean. You can tell they are very caring and effecient.  However my Dad is not ready to move or it could have been a good fit. I know they would take care of him like I would.,2018-02-25T01:42:47.000Z,Residential Care Home,https://www.aplaceformom.com/community/bella-vista-assisted-living-home-143617,Bella Vista Assisted Living Home,"7244 E Fairview Ave, Mesa, AZ 85208",mesa,arizona,85208,care-homes
1108171,Anonymous,5.0,I would give them a ten!,"It was the best thing that ever happened to me. I have never felt more secure that, for the illness she has, she has the care she needs. She has a wonderful room, and I love that they all care and that they aren't corporate. It's more affordable than where she was before. It has just brought me so much peace, and comfort. I would give them a ten!",2015-02-16T20:35:23.000Z,Memory Care,https://www.aplaceformom.com/community/colonial-court-72201,Colonial Court,"12016 E Cataldo Ave, Spokane Valley, WA 99206",spokane,washington,99206,independent-living
1079042,Jean&Co,2.0,Disappointments & Frustrations ,"When we first moved our parent into GG, we had high hopes for a pleasant experience.  From the beginning, though, there were disappointments & frustrations. That was over 2 years ago.  The buildings are old and in need of maintenance/repair ie chips/cracks in the walkways that could cause trips or falls, stinky elevators, cheap blinds in the rooms, drawers that are low and hard to pull out, making it hard for the unstable on their feet, dirty carpets in residents' rooms, etc.  There wasn't an orientation for new residents to give them a good start in their new community (ie how laundry service works, when housekeeping will pay them a visit, how to ring for the nurse, how to operate the heater and AC, description of activities and encouragement to participate, how much guests' meals cost, etc.)  A buddy system would have been really helpful the first week.  Then the unreturned calls when we needed various information. The nursing staff was especially friendly & helpful though.  Others in the community often answered questions vaguely.  When the elderly are feeling insecure & overwhelmed about losing their independence & their children are hoping mom or dad is comfortable, content & secure, clear, concise communication & direction provides much-needed support to the family, which we really needed.  That was lacking at GG and at times, we felt very much alone.  And we still do, so we wouldn't recommend GG to others.  Look elsewhere to find a place that runs efficiently, smoothly by a cohesive team that is organized, helpful and friendly. ",2016-08-01T06:50:14.000Z,Independent Living,https://www.aplaceformom.com/community/grossmont-gardens-55122,Grossmont Gardens,"5480 Marengo Ave, La Mesa, CA 91942",san-diego,california,91942,nursing-homes
1280084,Dean Oswalt,4.5,,"I am happy here, all my needs are met. Food is good, residents are friendly, staff are great, management is good.",2018-11-10T22:06:14.000Z,Independent Living,https://www.aplaceformom.com/community/solista-spokane-by-cogir-72180,Solista Spokane by Cogir,"1616 East 30th Avenue, Spokane, WA 99203",spokane,washington,99203,independent-living
1503989,Anonymous,3.0,Good environment for seniors. ,"The overall experience is sometimes it's a 4 but with 3 turnover in manager & nursing personnel there, one can't really get a read on how well things are being taken care of.  There is a new director [name removed] which I've heard good things about. The front entrance always looks well kept but the dinning room, halls, and residents rooms need better care when cleaning. [name removed] the activity director is wonderful and does her best to make life at Ridgeland Place a good experience.  Nurses are fine, there are some who work in the dinning room and aides that are very kind but others sometimes rude. Nurse & physical therapist are good. They try hard to listen and be helpful. The food has been good as of late.  I would say the cost of what you're getting is ok.  We do struggle with the fact that everyone seems to have a different rate and every time you turn around there's another rent increase. 

I would like to say that I fine it unexceptionable to have that tiny elevator when it seem there are a lot more folks in wheelchair or with walker.",2024-11-14T13:12:54.000Z,Assisted Living,https://www.aplaceformom.com/community/ridgeland-place-83204,Ridgeland Place,"410 Orchard Park, Ridgeland, MS 39157",jackson,mississippi,39157,nursing-homes
1168795,A Place For Mom Customer,4.0,"Visited on Sat., Sept., 17.  Nice atm...","Visited on Sat., Sept., 17.  Nice atmosphere.  Seems as though a decent rate can be negotiated.   I'm impressed by the director's professionalism and  enthusiasm of the facility.   ",2012-12-21T16:02:03.000Z,Memory Care,https://www.aplaceformom.com/community/lighthouse-senior-living-at-rose-manor-llc-for-ellicott-city-78909,Lighthouse Senior Living at Rose Manor LLC for Ellicott City,"3100 N Ridge Rd, Ellicott City, MD 21043",columbia,maryland,21043,independent-living
1142749,Anonymous,1.0,Reminded Me of A College Dorm,"I toured Brookdale, and did not like it. It reminded me of a college dorm. Rooms were small and furniture was minimal. There was also a lot of walking outside to get to the dining area, and I didn’t like the thought of my parents being too exposed to the elements. The facility is also older and seemed less clean than other communities I had visited.",2017-11-09T18:49:00.000Z,Assisted Living,https://www.aplaceformom.com/community/brookdale-briargate-95023,Brookdale Briargate,"7560 Lexington Drive, Colorado Springs, CO 80920",colorado-springs,colorado,80920,nursing-homes
1348282,Anonymous,4.0,,This place was super until purchased by a corporation evidently and food budget was cut and other things causing a decline in food offerings maybe cooks could be more closily watched as well. Otherwise it is a nice friendly environment a pleasurable place.,2021-12-07T17:10:39.000Z,Assisted Living,https://www.aplaceformom.com/community/magnolia-springs-bridgewater-1363834,Magnolia Springs Bridgewater,"14901 Carey Road, Carmel, IN 46033",carmel,indiana,46033,nursing-homes
1346280,anonymous,5.0,Tour of Cambridge Village,"I had a great tour with Cambridge Village. I know a couple people who are here/have their loved ones here. The director is very nice and they have tremendous staff. They do offer higher levels of care. We would have gone here if the location was a little closer to us, but are still considering it if things don't work out where our loved one is now.",2021-11-22T16:02:47.000Z,Memory Care,https://www.aplaceformom.com/community/cambridge-court-senior-living-93087,Cambridge Court Senior Living,"711 Matador Ln, Mesquite, TX 75149",dallas,texas,75149,independent-living
1460889,Bill ,2.0,Home Helpers,"If quality and professionalism is something you want, then you should consider another option. 
",2024-02-16T17:39:16.000Z,Home Care,https://www.aplaceformom.com/community/home-helpers-home-care-of-carmel-in-1438448,"Home Helpers Home Care of Carmel, IN","301 E Carmel Dr. Ste G-100, Carmel, IN 46032",greenwood,indiana,46032,home-care
1437153,Isaac B,5.0,Great community ,"Paul Spring does not only offer great amenities but also has the best staff. Every time I walk into this community you feel the warmth of the caring staff. If you have not visited this community, I highly recommend it! ",2023-10-01T02:37:17.000Z,Assisted Living,https://www.aplaceformom.com/community/paul-spring-community-79261,Paul Spring Community,"7116 Fort Hunt Road, Alexandria, VA 22307",arlington,virginia,22307,independent-living
1488131,Anonymous,4.0,Brookdale Hagerstown review ,"Our family member enjoyed living there but moved in February of this year to South Carolina just a couple miles from our house. I would recommend this community to other families.  It was smaller than where she lives now and we actually prefer the new place and its grounds.  However, when we were looking, it far surpassed other local facilities we visited who had immediate availability.  It was very clean, no foul smells, bright and well decorated.  Meals were OK if not outstanding and employees were responsive to her needs.
",2024-08-20T14:20:05.000Z,Assisted Living,https://www.aplaceformom.com/community/brookdale-hagerstown-72686,Brookdale Hagerstown,"20009 Rosebank Way, Hagerstown, MD 21742",martinsburg,west-virginia,21742,independent-living
1359871,Brett D,4.0,,"we chose Wickshire because they had more to offer than the other communities we viewed. they have a doctor and nurse(s) that come in twice a week to attend to the residents. although my dad has only spent a short amount of time here, he did have an enjoyable experience. 



",2022-03-01T21:58:51.000Z,Assisted Living,https://www.aplaceformom.com/community/volante-of-fort-myers-1383928,Volante of Fort Myers,"3501 Hancock Bridge Pkwy, Fort Myers, FL 33903",fort-myers,florida,33903,independent-living
1468126,Anonymous,5.0,Recommended,My loved one was briefly a resident at The Rose Garden Elderly Care and everything was great for him at this facility. [Name removed] was wonderful to my loved one and dealt with his challenges with grace. ,2024-04-08T22:42:03.000Z,Residential Care Home,https://www.aplaceformom.com/community/the-rose-garden-elderly-care-1453535,The Rose Garden Elderly Care,"2993 Knights Bridge Rd, San Jose, CA 95132",san-jose,california,95132,care-homes
1048210,A Place For Mom Customer,4.0,The director listened to me and asked...,The director listened to me and asked questions concerning my aunt. She seemed knowledgeable in all aspects of the residence. The residence was clean and fresh looking.,2012-12-24T16:02:07.000Z,Assisted Living,https://www.aplaceformom.com/community/celebration-villa-of-york-97616,Celebration Villa of York,"2405 Knob Hill Rd, York, PA 17403",york,pennsylvania,17403,senior-apartments
1366229,anonymous,3.0,"Beautiful facility, communication is poor","On the corporate side, communication is non existent. I would repeatedly email and call and would not get any response. They told me that they were getting Title 19 and every time I asked they would not be able to give me any answers. It got down to the wire and my loved one was running out of funding so we decided to move her out.  ",2022-04-19T17:57:05.000Z,Assisted Living,https://www.aplaceformom.com/community/heartis-village-north-shore-1415043,Heartis Village North Shore,"100 W. River Woods Parkway, Glendale, WI 53212",milwaukee,wisconsin,53212,independent-living
1271037,Anonymous,5.0,Tour for care,We toured this community and we liked the staff that was helpful to answer the questions. The community is clean and maintained. We liked the list of activities that would have been offered for her to be active. We needed something closer. We would recommend this community for the care for a loved one.,2017-09-06T16:54:13.000Z,Memory Care,https://www.aplaceformom.com/community/hawthorne-gardens-senior-living-143520,Hawthorne Gardens Senior Living,"2828 SE Taylor, Portland, OR 97214",vancouver,washington,97214,independent-living
1222682,Tobi Land,4.0,Happy with Memory Care.,"My father in law was in the Memory Care unit for a little over a year. The care he received was very good. The staff was kind and caring. There were issues here and there, but I don't think they were anything different than one would run into anywhere. 

The Memory Care Director especially, Cyndi, was exceptionally professional, caring and responsive. I can't say enough good things about her.

",2014-07-03T12:13:02.000Z,Memory Care,https://www.aplaceformom.com/community/brookdale-fort-myers-cypress-lake-82152,Brookdale Fort Myers Cypress Lake,"7460 Lake Breeze Drive, Fort Myers, FL 33907",fort-myers,florida,33907,independent-living
1506375,Anne L,5.0,Caring and helpful ,In memory care the head of it is very interactive with the people and loves them. The aids are so nice and kind and willing to help! It is more expensive than I hoped but all in all it has been a good experience.,2024-11-26T22:10:50.000Z,Memory Care,https://www.aplaceformom.com/community/the-georgian-lakeside-by-cogir-1385763,The Georgian Lakeside by Cogir,"1070 Hardscrabble Rd, Roswell, GA 30075",marietta,georgia,30075,nursing-homes
1136654,Anonymous,4.5,Outstanding caregivers,"My wife [name removed] has been under your care at this location for about 4 1/2 years,  In that time her condition has gone up and down.  Each change has been addressed by the care staff clearly and appropriately in a timely manager.  [Name removed] has been respected at each point in her care by all staff members.  I thank each person involved in [name removed] care from the officer to the maintenance staff and especially the caregivers directly involved on an hourly basis.",2019-07-02T21:46:21.000Z,Memory Care,https://www.aplaceformom.com/community/the-cottages-senior-living-59954,The Cottages Senior Living,"1808 SE 182nd Ave, Portland, OR 97233",portland,oregon,97233,nursing-homes
1102986,Anonymous,5.0,Wonderful community,"Wonderful place to call home.  Villa de San Antonio is a warm and comfortable community.  The residents are all so friendly, and the staff goes above and beyond to help out.  Food is amazing, plus there is always something fun to do.  The apartments are nice a spacious.  ",2018-10-30T18:04:56.000Z,Independent Living,https://www.aplaceformom.com/community/villa-de-san-antonio-96359,Villa de San Antonio,"8103 North Hollow, San Antonio, TX 78240",san-antonio,texas,78240,independent-living
1447970,Eric T,5.0,Overall happy with the ,"I recently helped my father move into an assisted living facility and I am happy with the overall experience. The process was smooth and fairly stress-free, thanks to the helpful staff and their attention to detail. From the initial tour and many many follow-up tours to the move-in day, everything was handled with care and professionalism.

My father is also pleased with the facility. The staff is always available to answer any questions or concerns he may have, and they go above and beyond to ensure his comfort and well-being.

What’s more, the facility is cost-competitive compared to other assisted living options in the area. This was a big factor in our decision-making process.

Overall, I recommend this assisted living facility to anyone looking for a welcoming and supportive environment for their loved ones.",2023-12-02T02:51:13.000Z,Assisted Living,https://www.aplaceformom.com/community/sunrise-of-reston-town-center-63174,Sunrise of Reston Town Center,"1778 Fountain Drive, Reston, VA 20190",martinsburg,west-virginia,20190,independent-living
1319841,Cousinbetty,2.5,Concerned cousin,Very few interesting activities and there are no activities after dinner. Very few staff members to interact with residents after dinner. Food is not high quality and meal times are very inflexible   Management is not responsive to criticism ,2019-11-23T17:14:34.000Z,Memory Care,https://www.aplaceformom.com/community/the-bristal-at-lynbrook-75017,The Bristal at Lynbrook,"8 Freer Street, Lynbrook, NY 11563",queens,new-york,11563,nursing-homes
1233618,Beth Guy,5.0,,"The staff at Madrona house has the kindest staff and the best food. If you have a loved one who needs care, Madrona House is a great option. ",2019-04-08T18:36:31.000Z,Memory Care,https://www.aplaceformom.com/community/madrona-assisted-living-llc-1367554,"Madrona Assisted Living, LLC","8800 Madison Avenue, Bainbridge Island, WA 98110",seattle,washington,98110,independent-living
1362024,anonymous,5.0,Tour of Colonial Oaks,"The tour we got from Colonial Oaks was great. The memory care portion of the facility seemed really small. Also, it was all women at the time so we did not think that my dad would feel comfortable.   ",2022-03-18T14:35:11.000Z,Memory Care,https://www.aplaceformom.com/community/colonial-oaks-at-leawood-150957,Colonial Oaks at Leawood,"5201 W 143rd St, Leawood, KS 66224",olathe,kansas,66224,nursing-homes
1314719,Anonymous,5.0,,"Staff appears to be pleasant and engaged. Music plays in common areas. Big wide hallways. Adequate studio apartments, bright light from windows with pleasant views. Invited to an open house later in month, I'll attend it and get a ""virtual"" tour of a day at Woodholme, should be interesting; it apparently gives the sensations of seeing the world through a patients eyes.",2016-04-21T09:06:14.000Z,Memory Care,https://www.aplaceformom.com/community/woodholme-gardens-1331051,Woodholme Gardens,"1700 Woodholme Avenue, Pikesville, MD 21208",baltimore,maryland,21208,nursing-homes
1136516,Gene,5.0,Personally Likable,"It is always expensive, but the care meets our requirements. They took us shopping, walking. The staff members are personally likable and responsive to the various idiosyncrasies of their clients and patients. ",2013-11-21T17:25:27.000Z,Home Care,https://www.aplaceformom.com/community/extended-family-140137,Extended Family,"1 Greenleaf Woods Dr UNIT 301, Portsmouth, NH 03801",dover,new-hampshire,3801,home-care
1417675,Anonymous,5.0,Wellshire Experience,"The staff here have always been helpful, friendly and always willing to listen.

I really like the activities, but my loved one will not check them out. They are probably fine and I am sure it is just him. Maybe they could find something that a grump, 98 year old man would have interest in.

I would definitely recommend The Wellshire Morton Grove. ",2023-04-27T13:44:39.000Z,Assisted Living,https://www.aplaceformom.com/community/the-wellshire-morton-grove-1343818,The Wellshire Morton Grove,"8415 North Waukegan Road, Morton Grove, IL 60053",evanston,illinois,60053,senior-apartments
1070566,"Dallas, Texas",5.0,Parsons House Preston Hollow is home!,"Parsons House Preston Hollow on Northwest Highway in Dallas is a small Assisted Living and Memory Care facility, with about 60 apartments, and as of 2014 has approximately 45 residents.  The House is small enough to feel like ""home.""  Numerous common areas:  dining room, living areas, game room/library, room for chair exercises and lectures, beauty salon.  Because this is a smaller facility, there are not as many amenities; however, the residents get more personal attention from the staff than provided in large facilities.

All employees are friendly and professional.  They seem to love the residents!  

The food is served as a set menu, but the chef makes substitutions for resident preferences.  The meals I have eaten there as a guest are delicious.

Apartments range from 300 to 500+ square feet.  The nursing staff monitors the resident's abilities and adjusts the care levels as necessary.

Your loved one will not get lost in the crowd at Parsons House.",2014-02-08T19:16:11.000Z,Memory Care,https://www.aplaceformom.com/community/parsons-house-preston-hollow-102494,Parsons House Preston Hollow,"4205 West Northwest Hwy, Dallas, TX 75220",dallas,texas,75220,independent-living
1185545,Alfred,4.0,Good Value,"I don't have experience with a whole lot of others but maybe I should say 5 for the value because being a non profit, they do seem to have lower prices than the other ones we saw. They have on-site doctors who have regular hours in the place so that's convenient if you need to see someone. 

They do have a pool, however, they don't want you swimming alone. They do have water exercises but for someone who wants to swim laps, it's not that useful.

They give you two meals a day and you choose which ones. If you want a third one you pay for that. What's also nice is that if you need more care they can go up to Alzheimer's care at additional cost.",2013-09-18T21:54:32.000Z,Memory Care,https://www.aplaceformom.com/community/waterford-estates-senior-living-68636,Waterford Estates Senior Living,"17400 Kedzie Rd., Hazel Crest, IL 60429",orland-park,illinois,60429,nursing-homes
1315112,Anonymous,5.0,I would use them again if neeeded,Although we are no longer using their services it was good while it lasted. The caregivers were very helpful although they didn't have to do much. If we needed to utilize home care again we will definitely be using them again.,2015-08-12T18:40:07.000Z,Home Care,https://www.aplaceformom.com/community/griswold-closed-139152,Griswold - closed,"800 Bethlehem Pike, Glenside, PA 19038",newark,delaware,19038,home-care
1034775,Robert,3.5,do your homework and concerder home health care,"The community was inconsistent with their visit during covid and I was unable to visit during her final days during the restrictions.  one of the nurses had a different opinion on my loved one's condition vs hospice.  I recommend looking into home during covid, that could be the best option.",2021-04-14T17:41:59.000Z,Residential Care Home,https://www.aplaceformom.com/community/northgate-assisted-living-1441192,Northgate Assisted Living,"14902 Welcome Ln, Houston, TX 77014",houston,texas,77014,care-homes
